Catchment,Constituent,Units,KPHD_Station,Location_ID,Date,DateTime,Value
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2022-04-26,2022-04-26 10:36:00,6.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2022-05-24,2022-05-24 13:30:00,31.8
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2022-06-07,2022-06-07 10:55:00,88.6
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2022-07-19,2022-07-19 11:31:00,46.2
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2022-08-30,2022-08-30 11:26:00,66.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2022-09-28,2022-09-28 13:14:00,101.9
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2022-10-11,2022-10-11 11:36:00,75.1
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2022-11-21,2022-11-21 11:48:00,240.0
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2022-12-05,2022-12-05 12:02:00,47.9
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-01-10,2023-01-10 13:26:00,133.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-02-14,2023-02-14 13:10:00,14.6
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-03-07,2023-03-07 10:35:00,24.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-04-04,2023-04-04 11:15:00,32.0
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-05-02,2023-05-02 11:09:00,22.6
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-06-06,2023-06-06 09:44:00,143.9
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-07-19,2023-07-19 12:35:00,193.5
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-08-01,2023-08-01 10:48:00,125.9
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-09-12,2023-09-12 10:40:00,83.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-10-12,2023-10-12 12:17:00,261.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-11-09,2023-11-09 10:32:00,143.9
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2023-12-28,2023-12-28 12:44:00,93.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-01-24,2024-01-24 10:52:00,104.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-02-14,2024-02-14 11:51:00,125.9
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-03-26,2024-03-26 13:00:00,55.4
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-04-10,2024-04-10 11:51:00,272.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-05-14,2024-05-14 11:30:00,33.1
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-06-11,2024-06-11 11:36:00,36.4
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-07-09,2024-07-09 09:40:00,62.4
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-08-13,2024-08-13 10:46:00,74.9
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-09-25,2024-09-25 09:30:00,49.5
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-10-17,2024-10-17 11:14:00,17.5
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-11-14,2024-11-14 10:15:00,307.6
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2024-12-12,2024-12-12 10:03:00,13.2
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2025-01-30,2025-01-30 11:02:00,30.1
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2025-02-26,2025-02-26 10:20:00,78.9
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2025-03-13,2025-03-13 12:15:00,22.8
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2025-04-14,2025-04-14 11:00:00,29.5
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2025-05-07,2025-05-07 11:21:00,33.6
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2025-06-11,2025-06-11 12:33:00,28.8
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2025-07-09,2025-07-09 11:32:00,76.3
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2025-08-21,2025-08-21 11:06:00,34.5
Mosher Creek,E. coli,MPN/100mL,MS01,KCHD-MS01,2025-09-03,2025-09-03 11:48:00,16.9
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2013-10-15,2013-10-15 10:09:00,100.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2013-11-14,2013-11-14 09:40:00,50.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2013-12-18,2013-12-18 10:15:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-01-10,2014-01-10 08:38:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-02-10,2014-02-10 10:12:00,100.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-03-12,2014-03-12 10:02:00,40.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-04-22,2014-04-22 09:23:00,340.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-05-22,2014-05-22 10:12:00,70.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-06-04,2014-06-04 10:15:00,80.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-07-10,2014-07-10 10:20:00,120.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-08-06,2014-08-06 09:36:00,110.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-09-10,2014-09-10 10:26:00,100.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-10-08,2014-10-08 10:00:00,50.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-11-05,2014-11-05 09:37:00,120.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2014-12-02,2014-12-02 09:53:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-01-07,2015-01-07 12:29:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-02-17,2015-02-17 09:53:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-03-18,2015-03-18 10:06:00,30.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-04-14,2015-04-14 10:27:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-05-12,2015-05-12 10:25:00,70.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-06-22,2015-06-22 10:16:00,140.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-07-13,2015-07-13 11:05:00,270.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-08-18,2015-08-18 10:08:00,370.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-09-16,2015-09-16 09:32:00,70.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-10-27,2015-10-27 09:32:00,90.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-11-10,2015-11-10 08:57:00,30.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2015-12-21,2015-12-21 08:48:00,130.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-01-13,2016-01-13 12:03:00,140.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-02-10,2016-02-10 10:29:00,20.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-03-09,2016-03-09 09:55:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-04-12,2016-04-12 10:54:00,20.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-05-17,2016-05-17 10:11:00,20.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-06-15,2016-06-15 09:32:00,70.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-07-13,2016-07-13 09:57:00,460.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-08-16,2016-08-16 10:10:00,60.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-09-13,2016-09-13 10:37:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-10-11,2016-10-11 11:09:00,120.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-11-22,2016-11-22 07:36:00,20.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2016-12-12,2016-12-12 10:47:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-01-13,2017-01-13 09:57:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-02-01,2017-02-01 11:20:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-03-10,2017-03-10 10:44:00,20.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-04-13,2017-04-13 10:37:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-05-09,2017-05-09 09:14:00,20.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-06-08,2017-06-08 10:45:00,670.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-07-10,2017-07-10 09:58:00,80.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-08-02,2017-08-02 10:42:00,20.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-09-06,2017-09-06 10:29:00,110.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-10-03,2017-10-03 09:37:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-11-01,2017-11-01 09:30:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2017-12-12,2017-12-12 08:21:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-01-03,2018-01-03 10:34:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-02-01,2018-02-01 10:02:00,40.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-03-01,2018-03-01 10:41:00,70.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-04-03,2018-04-03 10:29:00,30.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-05-02,2018-05-02 10:27:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-06-12,2018-06-12 09:22:00,180.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-07-03,2018-07-03 12:00:00,50.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-08-07,2018-08-07 11:17:00,40.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-09-05,2018-09-05 10:39:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-10-02,2018-10-02 10:02:00,70.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-11-06,2018-11-06 09:59:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2018-12-03,2018-12-03 06:50:00,30.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2019-01-10,2019-01-10 10:57:00,110.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2019-02-22,2019-02-22 10:24:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2019-03-20,2019-03-20 11:26:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2019-04-03,2019-04-03 10:47:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2019-05-02,2019-05-02 11:23:00,10.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2019-06-04,2019-06-04 10:32:00,40.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2019-07-02,2019-07-02 10:15:00,80.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2019-08-13,2019-08-13 10:26:00,200.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2020-10-28,2020-10-28 09:28:00,41.4
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2020-11-30,2020-11-30 10:41:00,148.3
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2020-12-15,2020-12-15 09:58:00,325.5
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-01-14,2021-01-14 10:25:00,19.9
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-02-10,2021-02-10 10:25:00,3.1
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-03-11,2021-03-11 09:44:00,16.1
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-04-14,2021-04-14 10:04:00,6.3
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-05-18,2021-05-18 10:59:00,57.3
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-06-16,2021-06-16 11:24:00,106.3
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-07-27,2021-07-27 10:57:00,93.4
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-08-18,2021-08-18 08:35:00,65.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-09-16,2021-09-16 09:18:00,44.1
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-10-21,2021-10-21 11:21:00,60.2
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-11-16,2021-11-16 10:15:00,58.6
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2021-12-14,2021-12-14 09:35:00,47.1
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-01-20,2022-01-20 12:59:00,8.6
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-02-03,2022-02-03 10:53:00,11.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-03-02,2022-03-02 11:30:00,29.2
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-04-26,2022-04-26 09:43:00,42.8
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-05-24,2022-05-24 12:51:00,18.7
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-06-07,2022-06-07 09:43:00,88.4
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-07-19,2022-07-19 12:20:00,201.4
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-08-30,2022-08-30 12:26:00,56.3
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-09-28,2022-09-28 12:35:00,47.9
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-10-11,2022-10-11 10:43:00,110.6
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-11-21,2022-11-21 11:00:00,24.6
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2022-12-05,2022-12-05 11:16:00,11.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-01-10,2023-01-10 12:41:00,47.3
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-02-14,2023-02-14 13:49:00,8.6
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-03-07,2023-03-07 09:52:00,35.9
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-04-04,2023-04-04 09:30:00,3.1
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-05-02,2023-05-02 10:23:00,38.4
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-06-06,2023-06-06 08:23:00,32.7
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-07-19,2023-07-19 13:18:00,47.4
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-08-01,2023-08-01 09:47:00,151.5
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-09-12,2023-09-12 09:56:00,65.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-10-12,2023-10-12 11:29:00,167.4
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-11-09,2023-11-09 09:20:00,16.1
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2023-12-28,2023-12-28 12:00:00,76.7
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-01-24,2024-01-24 09:47:00,435.2
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-02-14,2024-02-14 10:42:00,198.9
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-03-26,2024-03-26 12:07:00,7.5
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-04-10,2024-04-10 10:26:00,8.5
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-05-14,2024-05-14 10:02:00,24.6
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-06-11,2024-06-11 10:30:00,56.3
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-07-09,2024-07-09 08:56:00,124.6
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-08-13,2024-08-13 09:46:00,387.3
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-09-25,2024-09-25 08:36:00,104.9
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-10-17,2024-10-17 10:09:00,44.1
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-11-14,2024-11-14 09:29:00,410.6
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2024-12-12,2024-12-12 09:12:00,60.9
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2025-01-30,2025-01-30 10:25:00,2.0
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2025-02-26,2025-02-26 09:29:00,14.5
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2025-03-13,2025-03-13 11:20:00,116.2
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2025-04-14,2025-04-14 10:18:00,27.2
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2025-05-07,2025-05-07 10:43:00,24.6
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2025-06-11,2025-06-11 11:54:00,131.4
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2025-07-09,2025-07-09 10:56:00,133.3
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2025-08-21,2025-08-21 10:02:00,275.5
Strawberry Creek,E. coli,MPN/100mL,SR01,KCHD-SR01,2025-09-03,2025-09-03 11:03:00,214.3
